country;trip.no;haul.no;vessel.length;set.date;haul.date;set.time.start;set.time.end;soak;haul.time.start;haul.time.end;haul.lat.start;haul.lon.start;haul.lat.end;haul.lon.end;perc.haul.obs;view.lines;LL.config;target;bait.type;bait.cond;num.hooks.shot;num.hooks.lost;IMR.qual;LL.length;mitig.set;mitig.haul;depth;sea.state;wind;cloud;LL.material;LL.diam;snood.length;hook.size;hook.type;dist.snood.hook;float.type;float.interv;tot.catch.weight;tot.catch.num;LL.set.type;BSL.length;comments.set;attach.pos.set;LL.haul.type;comments.haul;attach.pos.haul;fulmar;gannet;skua;gbb.gull;kittiwake;g.gull;h.gull;lbb.gull;unid.gull;m.shearwater;e.shag;smthg.else;division;bycatch_tot;bycatch_binary;daysAtSeaOb;effort_metric;length.cat;set_date_parsed;haul_date_parsed;date_parsed;month;year;quarter
NO;NO5526;;25;10.11.2020;;;;;;;70.04;49.21;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-10T00:00:00Z;;2020-11-10T00:00:00Z;11;2020;Q4
NO;NO5527;;25;11.11.2020;;;;;;;70.09;49.63;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-11T00:00:00Z;;2020-11-11T00:00:00Z;11;2020;Q4
NO;NO5528;;25;12.11.2020;;;;;;;70.14;49.35;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-12T00:00:00Z;;2020-11-12T00:00:00Z;11;2020;Q4
NO;NO5529;;25;13.11.2020;;;;;;;70.18;49.43;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-13T00:00:00Z;;2020-11-13T00:00:00Z;11;2020;Q4
NO;NO552;;25;28.9.2017;;;;;;;70.69;37.46;;;;;;;;;47000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-09-28T00:00:00Z;;2017-09-28T00:00:00Z;9;2017;Q3
NO;NO5530;;25;14.11.2020;;;;;;;70.21;49.34;;;;;;;;;35300;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-14T00:00:00Z;;2020-11-14T00:00:00Z;11;2020;Q4
NO;NO5531;;25;15.11.2020;;;;;;;70.26;49.37;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-15T00:00:00Z;;2020-11-15T00:00:00Z;11;2020;Q4
NO;NO5532;;25;16.11.2020;;;;;;;70.34;49.38;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-16T00:00:00Z;;2020-11-16T00:00:00Z;11;2020;Q4
NO;NO5533;;25;17.11.2020;;;;;;;70.32;48.79;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-17T00:00:00Z;;2020-11-17T00:00:00Z;11;2020;Q4
NO;NO5534;;25;18.11.2020;;;;;;;70.29;48.79;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-18T00:00:00Z;;2020-11-18T00:00:00Z;11;2020;Q4
NO;NO5535;;25;19.11.2020;;;;;;;70.17;48.68;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;0;0;0;0;0;;;;;27.1;1;1;1;FiD;>24m;2020-11-19T00:00:00Z;;2020-11-19T00:00:00Z;11;2020;Q4
NO;NO5536;;25;20.11.2020;;;;;;;70.17;48.7;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-20T00:00:00Z;;2020-11-20T00:00:00Z;11;2020;Q4
NO;NO5537;;25;21.11.2020;;;;;;;70.19;49.38;;;;;;;;;30100;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-21T00:00:00Z;;2020-11-21T00:00:00Z;11;2020;Q4
NO;NO5538;;25;22.11.2020;;;;;;;70.05;48.93;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-22T00:00:00Z;;2020-11-22T00:00:00Z;11;2020;Q4
NO;NO5539;;25;23.11.2020;;;;;;;70.01;48.86;;;;;;;;;7100;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2020-11-23T00:00:00Z;;2020-11-23T00:00:00Z;11;2020;Q4
NO;NO553;;25;29.9.2017;;;;;;;69.9;38.04;;;;;;;;;44000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-09-29T00:00:00Z;;2017-09-29T00:00:00Z;9;2017;Q3
NO;NO5540;;25;27.11.2020;;;;;;;72.27;23.4;;;;;;;;;9000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-11-27T00:00:00Z;;2020-11-27T00:00:00Z;11;2020;Q4
NO;NO5541;;25;28.11.2020;;;;;;;72.33;23.24;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-11-28T00:00:00Z;;2020-11-28T00:00:00Z;11;2020;Q4
NO;NO5542;;25;29.11.2020;;;;;;;72.34;23.37;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-11-29T00:00:00Z;;2020-11-29T00:00:00Z;11;2020;Q4
NO;NO5543;;25;30.11.2020;;;;;;;72.09;23.89;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-11-30T00:00:00Z;;2020-11-30T00:00:00Z;11;2020;Q4
NO;NO5544;;25;1.12.2020;;;;;;;72.42;23.34;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-01T00:00:00Z;;2020-12-01T00:00:00Z;12;2020;Q4
NO;NO5545;;25;2.12.2020;;;;;;;72.65;25.73;;;;;;;;;40000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-02T00:00:00Z;;2020-12-02T00:00:00Z;12;2020;Q4
NO;NO5546;;25;3.12.2020;;;;;;;72.68;25.85;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-03T00:00:00Z;;2020-12-03T00:00:00Z;12;2020;Q4
NO;NO5547;;25;4.12.2020;;;;;;;72.66;25.97;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-04T00:00:00Z;;2020-12-04T00:00:00Z;12;2020;Q4
NO;NO5548;;25;5.12.2020;;;;;;;72.67;26.08;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-05T00:00:00Z;;2020-12-05T00:00:00Z;12;2020;Q4
NO;NO5549;;25;6.12.2020;;;;;;;72.65;26.19;;;;;;;;;42000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-06T00:00:00Z;;2020-12-06T00:00:00Z;12;2020;Q4
NO;NO554;;25;30.9.2017;;;;;;;70;38.18;;;;;;;;;48000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-09-30T00:00:00Z;;2017-09-30T00:00:00Z;9;2017;Q3
NO;NO5550;;25;7.12.2020;;;;;;;72.62;26.31;;;;;;;;;42000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-07T00:00:00Z;;2020-12-07T00:00:00Z;12;2020;Q4
NO;NO5551;;25;8.12.2020;;;;;;;72.62;26.43;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-08T00:00:00Z;;2020-12-08T00:00:00Z;12;2020;Q4
NO;NO5552;;25;9.12.2020;;;;;;;72.62;26.54;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-09T00:00:00Z;;2020-12-09T00:00:00Z;12;2020;Q4
NO;NO5553;;25;10.12.2020;;;;;;;72.61;26.65;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-10T00:00:00Z;;2020-12-10T00:00:00Z;12;2020;Q4
NO;NO5554;;25;11.12.2020;;;;;;;72.61;26.76;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-11T00:00:00Z;;2020-12-11T00:00:00Z;12;2020;Q4
NO;NO5555;;25;12.12.2020;;;;;;;72.61;26.88;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-12T00:00:00Z;;2020-12-12T00:00:00Z;12;2020;Q4
NO;NO5556;;25;13.12.2020;;;;;;;72.59;25.35;;;;;;;;;35000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-13T00:00:00Z;;2020-12-13T00:00:00Z;12;2020;Q4
NO;NO5557;;25;14.12.2020;;;;;;;72.66;25.21;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-14T00:00:00Z;;2020-12-14T00:00:00Z;12;2020;Q4
NO;NO5558;;25;15.12.2020;;;;;;;72.67;25.87;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-15T00:00:00Z;;2020-12-15T00:00:00Z;12;2020;Q4
NO;NO5559;;25;16.12.2020;;;;;;;72.47;25.99;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-16T00:00:00Z;;2020-12-16T00:00:00Z;12;2020;Q4
NO;NO555;;25;1.10.2017;;;;;;;70.07;37.59;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-10-01T00:00:00Z;;2017-10-01T00:00:00Z;10;2017;Q4
NO;NO5560;;25;17.12.2020;;;;;;;72.49;26.11;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-17T00:00:00Z;;2020-12-17T00:00:00Z;12;2020;Q4
NO;NO5561;;25;18.12.2020;;;;;;;72.5;26.22;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-18T00:00:00Z;;2020-12-18T00:00:00Z;12;2020;Q4
NO;NO5562;;25;19.12.2020;;;;;;;72.48;26.33;;;;;;;;;39000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2020-12-19T00:00:00Z;;2020-12-19T00:00:00Z;12;2020;Q4
NO;NO5563;;25;2.1.2021;;;;;;;72.36;22.29;;;;;;;;;18000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-01-02T00:00:00Z;;2021-01-02T00:00:00Z;1;2021;Q1
NO;NO5564;;25;3.1.2021;;;;;;;72.35;22.02;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-01-03T00:00:00Z;;2021-01-03T00:00:00Z;1;2021;Q1
NO;NO5565;;25;4.1.2021;;;;;;;72.22;22.24;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-01-04T00:00:00Z;;2021-01-04T00:00:00Z;1;2021;Q1
NO;NO5566;;25;5.1.2021;;;;;;;72.23;22.35;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-01-05T00:00:00Z;;2021-01-05T00:00:00Z;1;2021;Q1
NO;NO5567;;25;7.1.2021;;;;;;;76.25;15.79;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-07T00:00:00Z;;2021-01-07T00:00:00Z;1;2021;Q1
NO;NO5568;;25;8.1.2021;;;;;;;76.21;16;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-08T00:00:00Z;;2021-01-08T00:00:00Z;1;2021;Q1
NO;NO5569;;25;9.1.2021;;;;;;;76.16;16.09;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-09T00:00:00Z;;2021-01-09T00:00:00Z;1;2021;Q1
NO;NO556;;25;2.10.2017;;;;;;;69.43;37.9;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-10-02T00:00:00Z;;2017-10-02T00:00:00Z;10;2017;Q4
NO;NO5570;;25;10.1.2021;;;;;;;76.27;15.43;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-10T00:00:00Z;;2021-01-10T00:00:00Z;1;2021;Q1
NO;NO5571;;25;11.1.2021;;;;;;;76.3;15.23;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-11T00:00:00Z;;2021-01-11T00:00:00Z;1;2021;Q1
NO;NO5572;;25;12.1.2021;;;;;;;76.32;15.02;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-12T00:00:00Z;;2021-01-12T00:00:00Z;1;2021;Q1
NO;NO5573;;25;13.1.2021;;;;;;;76.3;15.1;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-13T00:00:00Z;;2021-01-13T00:00:00Z;1;2021;Q1
NO;NO5574;;25;14.1.2021;;;;;;;76.24;15.53;;;;;;;;;5700;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-14T00:00:00Z;;2021-01-14T00:00:00Z;1;2021;Q1
NO;NO5575;;25;15.1.2021;;;;;;;76.38;15.23;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-15T00:00:00Z;;2021-01-15T00:00:00Z;1;2021;Q1
NO;NO5576;;25;16.1.2021;;;;;;;76.43;15.07;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-16T00:00:00Z;;2021-01-16T00:00:00Z;1;2021;Q1
NO;NO5577;;25;17.1.2021;;;;;;;76.47;14.85;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-17T00:00:00Z;;2021-01-17T00:00:00Z;1;2021;Q1
NO;NO5578;;25;18.1.2021;;;;;;;76.66;14.69;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-18T00:00:00Z;;2021-01-18T00:00:00Z;1;2021;Q1
NO;NO5579;;25;19.1.2021;;;;;;;76.52;14.61;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-19T00:00:00Z;;2021-01-19T00:00:00Z;1;2021;Q1
NO;NO557;;25;3.10.2017;;;;;;;69.59;39.17;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-10-03T00:00:00Z;;2017-10-03T00:00:00Z;10;2017;Q4
NO;NO5580;;25;20.1.2021;;;;;;;76.56;14.29;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-20T00:00:00Z;;2021-01-20T00:00:00Z;1;2021;Q1
NO;NO5581;;25;21.1.2021;;;;;;;76.63;14.04;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-21T00:00:00Z;;2021-01-21T00:00:00Z;1;2021;Q1
NO;NO5582;;25;22.1.2021;;;;;;;76.68;13.76;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-22T00:00:00Z;;2021-01-22T00:00:00Z;1;2021;Q1
NO;NO5583;;25;23.1.2021;;;;;;;76.74;13.49;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-23T00:00:00Z;;2021-01-23T00:00:00Z;1;2021;Q1
NO;NO5584;;25;24.1.2021;;;;;;;76.87;13.19;;;;;;;;;38000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-24T00:00:00Z;;2021-01-24T00:00:00Z;1;2021;Q1
NO;NO5585;;25;25.1.2021;;;;;;;76.95;12.94;;;;;;;;;38000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-25T00:00:00Z;;2021-01-25T00:00:00Z;1;2021;Q1
NO;NO5586;;25;26.1.2021;;;;;;;76.98;12.79;;;;;;;;;38000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-26T00:00:00Z;;2021-01-26T00:00:00Z;1;2021;Q1
NO;NO5587;;25;27.1.2021;;;;;;;77.03;12.56;;;;;;;;;38000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-27T00:00:00Z;;2021-01-27T00:00:00Z;1;2021;Q1
NO;NO5588;;25;28.1.2021;;;;;;;76.87;13.15;;;;;;;;;15000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-01-28T00:00:00Z;;2021-01-28T00:00:00Z;1;2021;Q1
NO;NO5589;;25;29.3.2021;;;;;;;72.32;17.45;;;;;;;;;14200;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-03-29T00:00:00Z;;2021-03-29T00:00:00Z;3;2021;Q1
NO;NO558;;25;4.10.2017;;;;;;;69.46;38.99;;;;;;;;;48000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-10-04T00:00:00Z;;2017-10-04T00:00:00Z;10;2017;Q4
NO;NO5590;;25;30.3.2021;;;;;;;72.29;17.44;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-03-30T00:00:00Z;;2021-03-30T00:00:00Z;3;2021;Q1
NO;NO5591;;25;31.3.2021;;;;;;;73.79;17.33;;;;;;;;;22500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-03-31T00:00:00Z;;2021-03-31T00:00:00Z;3;2021;Q1
NO;NO5592;;25;1.4.2021;;;;;;;74.11;16.51;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-01T00:00:00Z;;2021-04-01T00:00:00Z;4;2021;Q2
NO;NO5593;;25;2.4.2021;;;;;;;74.28;16.36;;;;;;;;;39500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-02T00:00:00Z;;2021-04-02T00:00:00Z;4;2021;Q2
NO;NO5594;;25;3.4.2021;;;;;;;74.23;16.4;;;;;;;;;41000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-03T00:00:00Z;;2021-04-03T00:00:00Z;4;2021;Q2
NO;NO5595;;25;4.4.2021;;;;;;;73.81;19.98;;;;;;;;;37000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-04T00:00:00Z;;2021-04-04T00:00:00Z;4;2021;Q2
NO;NO5596;;25;5.4.2021;;;;;;;72.43;19.31;;;;;;;;;25000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-05T00:00:00Z;;2021-04-05T00:00:00Z;4;2021;Q2
NO;NO5597;;25;6.4.2021;;;;;;;72.4;19.32;;;;;;;;;21000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-06T00:00:00Z;;2021-04-06T00:00:00Z;4;2021;Q2
NO;NO5598;;25;7.4.2021;;;;;;;72.37;19.39;;;;;;;;;24000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-07T00:00:00Z;;2021-04-07T00:00:00Z;4;2021;Q2
NO;NO5599;;25;8.4.2021;;;;;;;74.71;16.09;;;;;;;;;41000;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;0;0;0;0;0;0;;;;;27.2.b;2;1;1;FiD;>24m;2021-04-08T00:00:00Z;;2021-04-08T00:00:00Z;4;2021;Q2
NO;NO559;;25;5.10.2017;;;;;;;69.62;38.72;;;;;;;;;46000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.1;0;0;1;FiD;>24m;2017-10-05T00:00:00Z;;2017-10-05T00:00:00Z;10;2017;Q4
NO;NO55;;25;18.5.2012;;;;;;;74.27;23.53;;;;;;;;;43000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2012-05-18T00:00:00Z;;2012-05-18T00:00:00Z;5;2012;Q2
NO;NO5600;;25;9.4.2021;;;;;;;74.64;16.38;;;;;;;;;41000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-09T00:00:00Z;;2021-04-09T00:00:00Z;4;2021;Q2
NO;NO5601;;25;10.4.2021;;;;;;;74.23;16.49;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-10T00:00:00Z;;2021-04-10T00:00:00Z;4;2021;Q2
NO;NO5602;;25;11.4.2021;;;;;;;74.42;16.82;;;;;;;;;41000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.b;0;0;1;FiD;>24m;2021-04-11T00:00:00Z;;2021-04-11T00:00:00Z;4;2021;Q2
NO;NO5603;;25;12.4.2021;;;;;;;72.45;23.66;;;;;;;;;12500;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-12T00:00:00Z;;2021-04-12T00:00:00Z;4;2021;Q2
NO;NO5604;;25;13.4.2021;;;;;;;72.41;23.71;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-13T00:00:00Z;;2021-04-13T00:00:00Z;4;2021;Q2
NO;NO5605;;25;14.4.2021;;;;;;;72.39;23.87;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-14T00:00:00Z;;2021-04-14T00:00:00Z;4;2021;Q2
NO;NO5606;;25;15.4.2021;;;;;;;72.39;23.99;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-15T00:00:00Z;;2021-04-15T00:00:00Z;4;2021;Q2
NO;NO5607;;25;16.4.2021;;;;;;;72.4;24.13;;;;;;;;;45000;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;;;;;27.2.a;0;0;1;FiD;>24m;2021-04-16T00:00:00Z;;2021-04-16T00:00:00Z;4;2021;Q2
